name,address,address,city,state,postal_code,telephone,price,rating_value,review_count,status,longitude,latitude,website,tags,days,hours,accommodations,unaccommodations
The Dig Pub,401 Cypress Creek Rd,Cedar Park,TX,78613,(512) 996-9900,$11-30,4,333,Open for Business,30.497995,-97.820681,http://www.thedigpub.com/,Pubs|American (New)|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,4:00 PM - 11:00 PM|4:00 PM - 11:00 PM|4:00 PM - 11:00 PM|4:00 PM - 11:00 PM|4:00 PM - 11:00 PM|12:00 PM - 12:00 AM ()|11:00 AM - 10:00 PM|,"Offers Takeout|Accepts Credit Cards|Outdoor Seating|Classy, Casual|Moderate Noise|Good for Groups|Good For Kids|Good for Dinner, Late Night|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Live Music|Best nights on Wednesday, Friday, Saturday|Happy Hour Specials|Beer & Wine Only|Smoking Outside Only|Wheelchair Accessible|TV|",No Reservations|No Delivery|Accepts Apple Pay|Offers Catering|Not Good For Dancing|No Pool Table|
The League Kitchen and Tavern,10526 W Parmer Ln,Austin,TX,78717,(512) 366-5627,$11-30,4,478,Open for Business,30.497709,-97.773712,https://www.leaguekitchen.com,Bars|American (Traditional)|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 9:00 PM|,"Takes Reservations|Offers Delivery|Offers Takeout|Staff wears masks|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Casual, Classy|Moderate Noise|Offers Catering|Good for Groups|Good For Kids|Good for Brunch, Lunch, Dinner|Street Parking, Private Lot Parking|Bike Parking|Free Wi-Fi|Best nights on Monday, Friday, Saturday|Happy Hour Specials|Full Bar|TV|",Accepts Apple Pay|Not Good For Dancing|No Pool Table|Dogs Not Allowed|
Slap Box Pizzicheria,201 E Main StSte 102,Round Rock,TX,78664,(512) 580-0941,$11-30,4,388,Open for Business,30.508885,-97.677314,http://slapboxpizza.com,Bars|Pizza|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 9:00 PM|,"Offers Delivery|Offers Takeout|Vegan Options|Accepts Credit Cards|Outdoor Seating|Casual, Trendy|Loud|Good for Groups|Good For Kids|Good for Lunch, Dinner, Dessert|Garage Parking, Street Parking, Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Best nights on Friday, Saturday|Beer & Wine Only|TV|",No Reservations|Accepts Apple Pay|Offers Catering|Not Good For Dancing|No Pool Table|Dogs Not Allowed|
SHS BAR,1110 Discovery Blvd,Cedar Park,TX,78613,(512) 260-1200,,5,5,Open for Business,30.525966,-97.820535,http://www.marriott.com/hotels…,Cocktail Bars|Sandwiches|Lounges|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,5:00 PM - 11:00 PM|5:00 PM - 11:00 PM|5:00 PM - 11:00 PM|5:00 PM - 11:00 PM|5:00 PM - 11:00 PM|5:00 PM - 11:00 PM|Closed|,Accepts Credit Cards|Outdoor Seating|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Full Bar|Smoking Outside Only|Wheelchair Accessible|TV|,No Reservations|No Delivery|No Takeout|Offers Catering|Dogs Not Allowed|
Alamo Drafthouse Cinema Lakeline,14028 N US Highway 183Bldg F,Austin,TX,78717,(512) 861-7070,$11-30,3.5,558,Open for Business,30.475438,-97.804158,https://drafthouse.com,Claimed|Bars|Cinema|Dinner Theater|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,10:00 AM - 10:00 PM|10:00 AM - 10:00 PM|10:00 AM - 10:00 PM|10:00 AM - 10:00 PM|10:00 AM - 10:00 PM|10:00 AM - 10:00 PM|10:00 AM - 10:00 PM|,"Takes Reservations|Offers Delivery|Offers Takeout|Staff wears masks|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Classy, Casual|Moderate Noise|Casual Dress|Good for Groups|Good For Kids|Good for Late Night|Private Lot Parking|Bike Parking|Free Wi-Fi|Best nights on Wednesday, Friday, Saturday|Full Bar|Wheelchair Accessible|TV|",Accepts Android Pay|Accepts Apple Pay|Not Good For Dancing|No Pool Table|Dogs Not Allowed|
Twin Peaks Round Rock,100 Louis Henna Blvd,Round Rock,TX,78664,(512) 283-7325,$11-30,3.5,334,Open for Business,30.481598,-97.672997,http://www.twinpeaksrestaurant…,American (Traditional)|Sports Bars|American (New)|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 1:00 AM ()|11:00 AM - 1:00 AM ()|11:00 AM - 12:00 AM ()|,"Offers Delivery|Offers Takeout|Masks required|Accepts Credit Cards|Outdoor Seating|Casual|Moderate Noise|Good for Groups|Good for Lunch, Dinner, Late Night|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Best nights on Wednesday, Thursday, Friday|Happy Hour Specials|Full Bar|Smoking Outside Only|TV|",No Reservations|Accepts Android Pay|Accepts Apple Pay|Offers Catering|Not Good For Kids|No Pool Table|
The Golden Rule,606 S Church St,Georgetown,TX,78626,(512) 843-5900,$11-30,4,90,Open for Business,30.637818,-97.676240,https://www.goldenrulegtx.com,Cocktail Bars|Sandwiches|American (New)|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 8:00 PM|,Takes Reservations|Offers Takeout|Staff wears masks|Accepts Credit Cards|Outdoor Seating|Classy|Moderate Noise|Casual Dress|Good for Groups|Street Parking|Waiter Service|Free Wi-Fi|Happy Hour Specials|Full Bar|Wheelchair Accessible|Gender-neutral restrooms|Offers Military Discount|Open to All|Heated outdoor seating|Covered outdoor seating|Private dining|,No Delivery|Masks required|Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|Offers Catering|No Bike Parking|No Smoking|Dogs Not Allowed|No TV|
BJ's Restaurant and Brewhouse,4201 N Interstate 35,Round Rock,TX,78664,(512) 868-5705,$11-30,2.5,457,Open for Business,30.561088,-97.691721,https://www.bjsrestaurants.com,American (New)|Breweries|Pizza|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 11:00 PM|,"Takes Reservations|Offers Delivery|Offers Takeout|Masks required|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Accepts Android Pay|Outdoor Seating|Casual|Moderate Noise|Offers Catering|Good for Groups|Good For Kids|Good for Lunch, Dinner|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Happy Hour Specials|Full Bar|Wheelchair Accessible|TV|Heated outdoor seating|",Accepts Apple Pay|Dogs Not Allowed|Covered outdoor seating|
Shooters Billiards and Sports Bar,601 E Whitestone Blvd,Cedar Park,TX,78613,(512) 260-2060,Inexpensive,3,69,Open for Business,30.523921,-97.824891,http://www.shootersbilliards.n…,Pool Halls|Sports Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|,"Masks required|Accepts Credit Cards|Outdoor Seating|Classy, Casual|Moderate Noise|Good for Groups|Good For Dancing|Pool Table|Private Lot Parking|Bike Parking|Free Wi-Fi|Live Music|Best nights on Monday, Wednesday, Saturday|Happy Hour Specials|Full Bar|Smoking Allowed|TV|",No Reservations|Accepts Apple Pay|
High Country Market and GastroPub,3701 Gattis School Rd,Round Rock,TX,78664,(512) 827-7786,$11-30,3.5,263,Open for Business,30.496806,-97.616390,http://www.highcountrymarket.c…,Grocery|Beer Bar|Gastropubs|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,8:00 AM - 9:00 PM|8:00 AM - 9:00 PM|8:00 AM - 9:00 PM|8:00 AM - 9:00 PM|8:00 AM - 9:00 PM|8:00 AM - 9:00 PM|10:00 AM - 8:00 PM|,"Takes Reservations|Offers Delivery|Accepts Credit Cards|Accepts Android Pay|Outdoor Seating|Classy, Casual|Moderate Noise|Offers Catering|Good for Groups|Good For Kids|Good for Breakfast, Lunch, Dinner|Private Lot Parking|Bike Parking|Free Wi-Fi|Best nights on Monday, Saturday|Beer & Wine Only|Smoking Outside Only|TV|",Accepts Apple Pay|Accepts Cryptocurrency|Not Good For Dancing|No Pool Table|
Moon Dance Wine and Spirits,3720 Gattis School RdSte 900,Round Rock,TX,78664,(512) 716-1020,Moderate,4,15,Open for Business,30.498762,-97.615655,https://www.liquorstoreroundro…,"Beer, Wine & Spirits|",Mon|Tue|Wed|Thu|Fri|Sat|Sun|,10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|Closed|,Offers Delivery|Offers Takeout|Accepts Credit Cards|Accepts Android Pay|Offers Catering|Private Lot Parking|Bike Parking|Wheelchair Accessible|Gender-neutral restrooms|Offers Military Discount|,Accepts Apple Pay|
BJ's Restaurant and Brewhouse,1001 E Whitestone Blvd,Cedar Park,TX,78613,(512) 379-2180,$11-30,3,300,Open for Business,30.525035,-97.818819,https://www.bjsrestaurants.com,Pizza|American (New)|Breweries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 11:00 PM|,"Takes Reservations|Offers Delivery|Offers Takeout|Staff wears masks|Vegan Options|Accepts Credit Cards|Accepts Android Pay|Casual|Moderate Noise|Good for Groups|Good For Kids|Good for Lunch, Dinner, Dessert|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Happy Hour Specials|Full Bar|Wheelchair Accessible|TV|",Accepts Apple Pay|No Outdoor Seating|Offers Catering|Dogs Not Allowed|
Pizza Delight,1700 E Palm Valley BlvdSte 430,Round Rock,TX,78664,(512) 827-3300,Under $10,4,296,Open for Business,30.518942,-97.660553,https://www.pizzadelighttx.com,Pizza|Chicken Wings|Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:30 PM|11:00 AM - 9:30 PM|11:00 AM - 9:00 PM|,"Takes Reservations|Offers Delivery|Offers Takeout|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Accepts Android Pay|Casual|Moderate Noise|Offers Catering|Good for Groups|Good For Kids|Good for Lunch, Dinner|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Best nights on Wednesday, Thursday|Happy Hour Specials|Beer & Wine Only|Wheelchair Accessible|TV|Gender-neutral restrooms|Offers Military Discount|Open to All|",Masks required|Accepts Apple Pay|Accepts Cryptocurrency|No Outdoor Seating|Not Good For Dancing|No Pool Table|No Smoking|Heated outdoor seating|Covered outdoor seating|Private dining|
