name,address,address,city,state,postal_code,telephone,price,rating_value,review_count,status,longitude,latitude,website,tags,days,hours,accommodations,unaccommodations
Amber and Amethyst Tours,,Round Rock,TX,78665,(512) 669-1212,,5,3,1,0.0,0.0,http://www.aatouring.com,Wine Tours|Beer Tours|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,8:00 AM - 7:00 PM|8:00 AM - 7:00 PM|8:00 AM - 7:00 PM|8:00 AM - 7:00 PM|8:00 AM - 7:00 PM|8:00 AM - 7:00 PM|9:00 AM - 7:00 PM|,All staff fully vaccinated|Latinx-owned|Women-owned|Offers Military Discount|Open to All|,Masks required|Staff wears masks|No Wi-Fi|
Moon Dance Wine and Spirits,3720 Gattis School RdSte 900,Round Rock,TX,78664,(512) 716-1020,Moderate,3.5,14,1,-97.615655,30.498762,https://www.liquorstoreroundrock.com,"Beer, Wine & Spirits|",Mon|Tue|Wed|Thu|Fri|Sat|Sun|,10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|Closed|,Offers Delivery|Offers Takeout|Accepts Credit Cards|Accepts Android Pay|Offers Catering|Private Lot Parking|Bike Parking|Wheelchair Accessible|Gender-neutral restrooms|Offers Military Discount|,Accepts Apple Pay|
BJ's Restaurant and Brewhouse,1001 E Whitestone Blvd,Cedar Park,TX,78613,(512) 379-2180,$11-30,3,303,1,-97.818819,30.525035,https://www.bjsrestaurants.com/locations/tx/cedar-park,Pizza|American (New)|Breweries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 11:00 PM|,"Takes Reservations|Offers Takeout|Staff wears masks|Vegan Options|Accepts Credit Cards|Accepts Android Pay|Casual|Moderate Noise|Good for Groups|Good For Kids|Good for Lunch, Dinner, Dessert|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Happy Hour Specials|Full Bar|Wheelchair Accessible|TV|",Accepts Apple Pay|No Outdoor Seating|Offers Catering|Dogs Not Allowed|
Pizza Delight,1700 E Palm Valley BlvdSte 430,Round Rock,TX,78664,(512) 827-3300,Under $10,4,301,1,-97.660553,30.518942,https://www.pizzadelighttx.com,Pizza|Chicken Wings|Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:30 PM|11:00 AM - 9:30 PM|11:00 AM - 9:00 PM|,"Takes Reservations|Offers Delivery|Offers Takeout|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Accepts Android Pay|Casual|Moderate Noise|Offers Catering|Good for Groups|Good For Kids|Good for Lunch, Dinner|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Best nights on Wednesday, Thursday|Happy Hour Specials|Beer & Wine Only|Wheelchair Accessible|TV|Gender-neutral restrooms|Offers Military Discount|Open to All|",Masks required|Accepts Apple Pay|Accepts Cryptocurrency|No Outdoor Seating|Not Good For Dancing|No Pool Table|No Smoking|Heated outdoor seating|Covered outdoor seating|Private dining|
Schitz Creek Distillery,101 County Rd 257,Liberty Hill,TX,78642,(512) 778-5990,,3.5,3,1,-97.876369,30.693089,http://www.schitzcreek.com,Distilleries|Wine Tasting Room|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|12:00 PM - 6:00 PM|12:00 PM - 6:00 PM|12:00 PM - 6:00 PM|12:00 PM - 7:00 PM|12:00 PM - 6:00 PM|,Accepts Credit Cards|Wheelchair Accessible|,No Takeout|Offers Catering|No Bike Parking|No Wi-Fi|No Happy Hour|
Leanderthal Distilling,11894 Hero Way W,Leander,TX,78641,(512) 697-9127,,5,11,1,-97.870852,30.577406,https://leanderthaltx.com,Distilleries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|Closed|Closed|5:00 PM - 9:00 PM|1:00 PM - 9:00 PM|Closed|,Offers Delivery|,
Spirit of Texas Distillery,1715 DalshankSte A,Pflugerville,TX,78660,(512) 989-9292,Moderate,4.5,20,1,-97.584275,30.480097,http://www.spiritoftx.com,Distilleries|Cocktail Bars|Venues & Event Spaces|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|Closed|Closed|4:00 PM - 10:00 PM|1:00 PM - 10:00 PM|Closed|,"Takes Reservations|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Moderate Noise|Offers Catering|Good For Kids|Street Parking, Private Lot Parking|Free Wi-Fi|Live Music|Full Bar|Smoking Outside Only|Dogs Allowed|Wheelchair Accessible|TV|Gender-neutral restrooms|",No Delivery|No Takeout|Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|No Bike Parking|
Sangiovanni Distillery Pizzeria and Daiquiris,4701 Priem LnSte 3-A,Pflugerville,TX,78660,(512) 291-6094,,4.5,14,1,-97.586815,30.493545,http://atxvodka.net,Pizza|Distilleries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|Closed|5:00 PM - 9:00 PM|5:00 PM - 9:00 PM|5:00 PM - 9:00 PM|Closed|,Offers Takeout|Masks required|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Waiter Service|Free Wi-Fi|Full Bar|Wheelchair Accessible|TV|Heated outdoor seating|Covered outdoor seating|,No Delivery|Offers Catering|No Bike Parking|No Happy Hour|No Drive-Thru|Private dining|
Thirsty Mule Winery,101 County Rd 257,Liberty Hill,TX,78642,(512) 778-5990,Moderate,4,52,1,-97.876369,30.693089,http://www.thirstymule.com,Wineries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|11:30 AM - 6:00 PM|11:30 AM - 6:00 PM|11:00 AM - 7:00 PM|11:00 AM - 7:00 PM|12:00 PM - 5:00 PM|,Many Vegetarian Options|Accepts Credit Cards|Private Lot Parking|Bike Parking|Wheelchair Accessible|Gender-neutral restrooms|,No Takeout|Accepts Apple Pay|Offers Catering|Not Good For Kids|Covered outdoor seating|
ThunderDome Party Bus,,Austin,TX,78701,(512) 876-0066,,5,12,1,0.0,0.0,http://thunderdomepartybus.com,Party Bus Rentals|Tubing|Wine Tours|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|,Accepts Credit Cards|Accepts Android Pay|Accepts Apple Pay|,Accepts Cryptocurrency|No Bike Parking|No Wi-Fi|Not Wheelchair Accessible|
Texas Tipsy Tours,,Fredericksburg,TX,78624,(512) 593-1858,,5,17,1,-98.871984,30.275201,https://www.texastipsytours.com,Wine Tours|Beer Tours|Party Bus Rentals|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,9:00 AM - 5:00 PM|9:00 AM - 5:00 PM|9:00 AM - 5:00 PM|9:00 AM - 5:00 PM|9:00 AM - 5:00 PM|9:00 AM - 5:00 PM|9:00 AM - 5:00 PM|,Accepts Credit Cards|Women-owned|Open to All|,Masks required|Staff wears masks|Accepts Cryptocurrency|No Wi-Fi|
Discover Texas Wine Tours,,Austin,TX,78737,(512) 656-8299,,4.5,38,1,-97.743205,30.266919,http://discovertexaswine.com,Wine Tours|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,9:00 AM - 9:00 PM|9:00 AM - 9:00 PM|9:00 AM - 9:00 PM|9:00 AM - 9:00 PM|9:00 AM - 9:00 PM|9:00 AM - 9:00 PM|9:00 AM - 9:00 PM|,,
Cool Bus Atx,,Lake Jackson,TX,77566,(832) 740-2665,,5,3,1,-95.488268,29.062037,https://cool-bus-atx.business.site,Bus Tours|Party Bus Rentals|Wine Tours|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|,,Accepts Credit Cards|Accepts Cryptocurrency|No Wi-Fi|
Austin Nites Party Bus,,Austin,TX,78750,(512) 709-4391,,3.5,15,1,0.0,0.0,http://www.austinnitespartybus.com,Party Bus Rentals|Wine Tours|Boating|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|,Accepts Credit Cards|Bike Parking|Free Wi-Fi|,Accepts Cryptocurrency|Not Wheelchair Accessible|
Wine Tour Austin Texas,,Austin,TX,78701,(512) 785-1078,,,,1,-97.744386,30.272921,http://winetouraustintx.com,Wine Tours|Limos|Party Characters|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|,Accepts Credit Cards|,Accepts Android Pay|Accepts Apple Pay|
Barons Creek Wine Room,706 S Austin Ave,Georgetown,TX,78626,(512) 688-5755,,4.5,30,1,-97.678307,30.637238,https://baronscreekwineroom.com,Wine Tasting Room|Wine Bars|Music Venues|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|2:00 PM - 9:00 PM|2:00 PM - 9:00 PM|2:00 PM - 9:00 PM|2:00 PM - 9:00 PM|12:00 PM - 9:00 PM|12:00 PM - 5:00 PM|,Outdoor Seating|Street Parking|Live Music|,
Grape Creek Vineyards,101 W 7th St,Georgetown,TX,78626,(512) 863-4020,Moderate,3.5,95,1,-97.677059,30.637489,http://www.grapecreek.com/,Wineries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,12:00 PM - 6:30 PM|12:00 PM - 6:30 PM|12:00 PM - 6:30 PM|12:00 PM - 6:30 PM|12:00 PM - 6:30 PM|12:00 PM - 6:30 PM|12:00 PM - 5:00 PM|,Accepts Credit Cards|Street Parking|Bike Parking|,No Takeout|Accepts Apple Pay|Offers Catering|Not Good For Kids|Dogs Not Allowed|
Georgetown Winery,715 Main St,Georgetown,TX,78626,(512) 869-8600,Moderate,4,102,1,-97.676730,30.636861,http://www.georgetownwinery.com,Wineries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|11:00 AM - 6:00 PM|11:00 AM - 6:00 PM|11:00 AM - 6:00 PM|11:00 AM - 6:30 PM|11:00 AM - 6:30 PM|12:00 PM - 5:00 PM|,Masks required|Many Vegetarian Options|Accepts Credit Cards|Accepts Android Pay|Moderate Noise|Street Parking|Bike Parking|Gender-neutral restrooms|,No Takeout|Accepts Apple Pay|Offers Catering|Not Good For Kids|No Wi-Fi|
Taste of Bliss Winery,,Round Rock,TX,78664,(512) 850-1700,,,,1,0.0,0.0,https://tasteofblisswinery.com,Wineries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,8:00 AM - 6:00 PM|8:00 AM - 6:00 PM|8:00 AM - 6:00 PM|8:00 AM - 6:00 PM|8:00 AM - 6:00 PM|Closed|Closed|,Accepts Credit Cards|Wheelchair Accessible|,No Wi-Fi|
