name,address,address,city,state,postal_code,telephone,price,rating_value,review_count,status,longitude,latitude,website,tags,days,hours,accommodations,unaccommodations
Celis Brewery,10001 Metric Blvd,Austin,TX,78758,(512) 524-2377,Moderate,4.5,113,1,-97.716005,30.380077,https://www.celisbeers.com,Breweries|Food Trucks|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,3:00 PM - 10:00 PM|3:00 PM - 10:00 PM|3:00 PM - 10:00 PM|3:00 PM - 10:00 PM|12:00 PM - 10:00 PM|12:00 PM - 10:00 PM|12:00 PM - 10:00 PM|,"Offers Takeout|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Accepts Android Pay|Moderate Noise|Street Parking, Private Lot Parking|Bike Parking|Happy Hour Specials|Dogs Allowed|",Accepts Apple Pay|Offers Catering|Not Good For Kids|
The Dig Pub,401 Cypress Creek Rd,Cedar Park,TX,78613,(512) 996-9900,$11-30,4,335,1,-97.820681,30.497995,http://www.thedigpub.com/,Pubs|American (New)|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,4:00 PM - 11:00 PM|4:00 PM - 11:00 PM|4:00 PM - 11:00 PM|4:00 PM - 11:00 PM|4:00 PM - 12:00 AM ()|12:00 PM - 12:00 AM ()|11:00 AM - 10:00 PM|,"Offers Takeout|Accepts Credit Cards|Outdoor Seating|Classy, Casual|Moderate Noise|Good for Groups|Good For Kids|Good for Dinner, Late Night|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Live Music|Best nights on Thursday, Friday, Saturday|Happy Hour Specials|Beer & Wine Only|Smoking Outside Only|Wheelchair Accessible|TV|",No Reservations|No Delivery|Masks required|Staff wears masks|Accepts Apple Pay|Offers Catering|Not Good For Dancing|No Pool Table|No Drive-Thru|Heated outdoor seating|Covered outdoor seating|Private dining|
High Country Market and GastroPub,3701 Gattis School Rd,Round Rock,TX,78664,(512) 827-7786,$11-30,3.5,267,1,-97.616390,30.496806,http://www.highcountrymarket.com,Grocery|Beer Bar|Gastropubs|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,8:00 AM - 9:00 PM|8:00 AM - 9:00 PM|8:00 AM - 9:00 PM|8:00 AM - 9:00 PM|8:00 AM - 9:00 PM|8:00 AM - 9:00 PM|10:00 AM - 8:00 PM|,"Takes Reservations|Offers Delivery|Accepts Credit Cards|Accepts Android Pay|Outdoor Seating|Classy, Casual|Moderate Noise|Offers Catering|Good for Groups|Good For Kids|Good for Breakfast, Lunch, Dinner|Private Lot Parking|Bike Parking|Free Wi-Fi|Best nights on Monday, Saturday|Beer & Wine Only|Smoking Outside Only|TV|",Accepts Apple Pay|Accepts Cryptocurrency|Not Good For Dancing|No Pool Table|
SHS BAR,1110 Discovery Blvd,Cedar Park,TX,78613,(512) 260-1200,,5,5,1,-97.820535,30.525966,http://www.marriott.com/hotels/travel/auscp-springhill-suites-austin-cedar-park/,Cocktail Bars|Sandwiches|Lounges|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,5:00 PM - 11:00 PM|5:00 PM - 11:00 PM|5:00 PM - 11:00 PM|5:00 PM - 11:00 PM|5:00 PM - 11:00 PM|5:00 PM - 11:00 PM|Closed|,Accepts Credit Cards|Outdoor Seating|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Full Bar|Smoking Outside Only|Wheelchair Accessible|TV|,No Reservations|No Delivery|No Takeout|Offers Catering|Dogs Not Allowed|
Austin Steam Train Association,401 E Whitestone BlvdSte C-100,Cedar Park,TX,78613,(512) 477-8468,,3,113,1,-97.826849,30.523404,http://www.austinsteamtrain.org/,Trains|Historical Tours|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,9:00 AM - 4:00 PM|9:00 AM - 4:00 PM|9:00 AM - 4:00 PM|9:00 AM - 4:00 PM|9:00 AM - 4:00 PM|8:30 AM - 10:00 AM|Closed|,Offers Military Discount|,No Wi-Fi|
Culinary Dropout,11721 Rock Rose AveSte 100,Austin,TX,78758,(512) 777-3394,$11-30,4,1495,1,-97.721707,30.403452,https://www.culinarydropout.com/locations/austin-tx/,Bars|American (New)|Music Venues|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 12:00 AM ()|10:00 AM - 12:00 AM ()|10:00 AM - 9:00 PM|,"Health Score|Takes Reservations|Offers Delivery|Offers Takeout|Pescatarian Options|Vegan Options|Limited Vegetarian Options|Accepts Credit Cards|Accepts Android Pay|Accepts Apple Pay|Outdoor Seating|Hipster, Trendy, Classy, Casual|Loud|Casual Dress|Good for Groups|Good For Kids|Good for Brunch, Lunch, Dinner|Valet Parking, Garage Parking|Bike Parking|Waiter Service|Free Wi-Fi|Live Music|Best nights on Wednesday, Friday, Saturday|Happy Hour Specials|Full Bar|Dogs Allowed|Wheelchair Accessible|TV|Gender-neutral restrooms|Offers Military Discount|Heated outdoor seating|Covered outdoor seating|Private dining|",Masks required|Accepts Cryptocurrency|Offers Catering|Not Good For Dancing|No Pool Table|No Smoking|
Yard House,11800 Domain BlvdSte 700,Austin,TX,78758,(512) 836-0174,$11-30,4,706,1,-97.721406,30.404412,https://www.yardhouse.com/locations/tx/austin/austin-domain-northside/8366,American (New)|Bars|Vegetarian|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 1:00 AM ()|11:00 AM - 1:00 AM ()|11:00 AM - 12:00 AM ()|,"Health Score|Takes Reservations|Offers Takeout|Staff wears masks|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Classy, Casual|Moderate Noise|Good for Groups|Good For Kids|Good for Lunch, Dinner, Dessert|Garage Parking|Bike Parking|Waiter Service|Free Wi-Fi|Best nights on Tuesday, Thursday, Friday|Happy Hour Specials|Full Bar|Smoking Outside Only|TV|",No Delivery|Masks required|Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|Offers Catering|Not Good For Dancing|No Pool Table|Dogs Not Allowed|
The Brass Tap,10910 Domain DrSte 120,Austin,TX,78758,(512) 339-2337,Moderate,3.5,174,1,-97.726967,30.395959,http://www.thebrasstap.com/austin,Beer Bar|Pubs|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|,"Health Score|Takes Reservations|Masks required|Staff wears masks|Accepts Credit Cards|Outdoor Seating|Trendy, Casual|Moderate Noise|Good for Groups|Garage Parking|Bike Parking|Free Wi-Fi|Live Music|Best nights on Friday|Happy Hour Specials|Full Bar|Smoking Outside Only|Wheelchair Accessible|TV|Heated outdoor seating|Covered outdoor seating|",Accepts Apple Pay|Not Good For Dancing|No Pool Table|
Leander Beer Market,106 W Willis St,Leander,TX,78641,(512) 271-7096,Under $10,4,152,1,-97.853944,30.579143,,Sports Bars|Beer Bar|Pizza|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,12:00 PM - 11:00 PM|12:00 PM - 11:00 PM|12:00 PM - 11:00 PM|12:00 PM - 12:00 AM ()|12:00 PM - 12:00 AM ()|12:00 PM - 12:00 AM ()|12:00 PM - 11:00 PM|,"Offers Takeout|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Casual|Moderate Noise|Good for Groups|Good for Dinner|Pool Table|Street Parking|Bike Parking|Live Music|Best nights on Wednesday, Thursday, Friday|Beer & Wine Only|Smoking Outside Only|TV|",No Reservations|No Delivery|Accepts Android Pay|Accepts Apple Pay|Offers Catering|Not Good For Kids|Not Good For Dancing|No Waiter Service|No Wi-Fi|
Cover 2,13701 N Hwy 183,Austin,TX,78750,(512) 506-9935,$11-30,4,350,1,-97.791483,30.457156,http://cover-2.com/,American (New)|Sports Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|,"Health Score|Takes Reservations|Offers Delivery|Offers Takeout|Masks required|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Casual|Moderate Noise|Offers Catering|Good for Groups|Good For Kids|Good for Lunch, Dinner|Private Lot Parking|Waiter Service|Free Wi-Fi|Best nights on Monday, Tuesday, Friday|Happy Hour Specials|Full Bar|Wheelchair Accessible|TV|",Accepts Apple Pay|Accepts Cryptocurrency|No Outdoor Seating|Not Good For Dancing|No Pool Table|No Bike Parking|No Smoking|Dogs Not Allowed|
Hideout Pub,12164 N MoPac Expy,Austin,TX,78758,(512) 821-9093,$11-30,4,339,1,-97.709627,30.412513,http://thehideoutpub.com,Pubs|Burgers|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,3:00 PM - 2:00 AM ()|3:00 PM - 2:00 AM ()|3:00 PM - 2:00 AM ()|3:00 PM - 2:00 AM ()|3:00 PM - 2:00 AM ()|5:00 PM - 2:00 AM ()|5:00 PM - 2:00 AM ()|,"Health Score|Offers Delivery|Offers Takeout|Masks required|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Divey, Classy, Casual|Loud|Offers Catering|Good for Groups|Good for Dinner|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Juke Box|Best nights on Wednesday, Friday, Saturday|Happy Hour Specials|Full Bar|Smoking Outside Only|Wheelchair Accessible|TV|",No Reservations|Accepts Android Pay|Accepts Apple Pay|Not Good For Dancing|No Pool Table|Dogs Not Allowed|
El Monumento,205 W 2nd St,Georgetown,TX,78626,(512) 591-7866,$11-30,3.5,849,1,-97.679404,30.642741,http://elmonumentogeorgetown.com,Mexican|Cocktail Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,3:00 PM - 9:00 PM|3:00 PM - 9:00 PM|3:00 PM - 9:00 PM|3:00 PM - 9:00 PM|3:00 PM - 10:00 PM|3:00 PM - 10:00 PM|3:00 PM - 9:00 PM|,"Takes Reservations|Offers Takeout|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Classy|Moderate Noise|Casual Dress|Good for Groups|Good For Kids|Good for Dinner|Garage Parking, Street Parking, Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Best nights on Monday, Friday, Saturday|Happy Hour Specials|Full Bar|TV|Gender-neutral restrooms|",Accepts Android Pay|Accepts Apple Pay|Offers Catering|No Pool Table|No Smoking|Dogs Not Allowed|
Doc B's Restaurant + Bar,3001 Palm WaySte 120,Austin,TX,78758,(512) 672-8400,$11-30,4.5,641,1,-97.719745,30.402758,https://docbsrestaurant.com/locations/austin,American (New)|Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 9:00 PM|,"Health Score|Takes Reservations|Offers Delivery|Offers Takeout|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Trendy, Upscale, Classy, Casual|Moderate Noise|Offers Catering|Good for Groups|Good for Brunch, Lunch, Dinner, Dessert|Street Parking, Valet Parking|Bike Parking|Waiter Service|Free Wi-Fi|Best nights on Thursday, Friday|Happy Hour Specials|Full Bar|Dogs Allowed|Wheelchair Accessible|TV|Gender-neutral restrooms|Heated outdoor seating|Covered outdoor seating|",Accepts Android Pay|Accepts Apple Pay|Not Good For Kids|Not Good For Dancing|No Pool Table|No Smoking|
Twin Peaks Round Rock,100 Louis Henna Blvd,Round Rock,TX,78664,(512) 283-7325,$11-30,3.5,339,1,-97.672997,30.481598,https://twinpeaksrestaurant.com/locations/round-rock-tx,American (Traditional)|Sports Bars|American (New)|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 1:00 AM ()|11:00 AM - 1:00 AM ()|11:00 AM - 12:00 AM ()|,"Offers Delivery|Offers Takeout|Masks required|Accepts Credit Cards|Outdoor Seating|Casual|Moderate Noise|Good for Groups|Good for Lunch, Dinner, Late Night|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Best nights on Wednesday, Thursday, Friday|Happy Hour Specials|Full Bar|Smoking Outside Only|TV|",No Reservations|Accepts Android Pay|Accepts Apple Pay|Offers Catering|Not Good For Kids|No Pool Table|
Aviator Pizza and Drafthouse- Parmer Lane,4005 W Parmer LnSte E,Austin,TX,78727,(512) 582-0097,$11-30,4,157,1,-97.716085,30.425036,http://www.aviatorpizza.com,Pizza|Beer Bar|Sandwiches|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 9:30 PM|11:00 AM - 9:30 PM|11:00 AM - 9:30 PM|11:00 AM - 9:30 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 9:30 PM|,Health Score|Offers Delivery|Offers Takeout|Staff wears masks|Vegan Options|Accepts Credit Cards|Outdoor Seating|Offers Catering|Good for Groups|Good For Kids|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Happy Hour Specials|Beer & Wine Only|Dogs Allowed|Wheelchair Accessible|TV|Heated outdoor seating|Covered outdoor seating|,Masks required|No Smoking|Private dining|
Oasthouse Kitchen + Bar,8300 N Fm 620Ste E,Austin,TX,78726,(737) 222-5779,$11-30,4,487,1,-97.846520,30.422410,http://oasthouseaustin.com,Gastropubs|American (New)|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,3:30 PM - 9:00 PM|3:30 PM - 9:00 PM|3:30 PM - 9:00 PM|3:30 PM - 9:00 PM|3:30 PM - 10:00 PM|10:30 AM - 10:00 PM|10:30 AM - 9:00 PM|,"Takes Reservations|Offers Delivery|Offers Takeout|Limited Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Classy, Casual|Moderate Noise|Offers Catering|Good for Groups|Good For Kids|Good for Brunch, Dinner|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Happy Hour Specials|Full Bar|Dogs Allowed|Wheelchair Accessible|TV|Offers Military Discount|",Accepts Android Pay|Accepts Apple Pay|
Little Woodrow's Tech Ridge,12601 Tech Ridge Blvd,Austin,TX,78753,(512) 852-8078,Moderate,3.5,49,1,-97.657902,30.400696,https://littlewoodrows.com/watering-holes/austin/tech-ridge/,Sports Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,3:00 PM - 2:00 AM ()|3:00 PM - 2:00 AM ()|3:00 PM - 2:00 AM ()|3:00 PM - 2:00 AM ()|3:00 PM - 2:00 AM ()|1:00 PM - 2:00 AM ()|1:00 PM - 2:00 AM ()|,Health Score|Accepts Credit Cards|Outdoor Seating|Casual|Loud|Good for Groups|Private Lot Parking|Bike Parking|Live Music|Best nights on Saturday|Happy Hour Specials|Full Bar|Smoking Outside Only|Dogs Allowed|TV|,No Reservations|Accepts Android Pay|Accepts Apple Pay|Not Good For Dancing|No Pool Table|No Wi-Fi|
Alamo Drafthouse Cinema Lakeline,14028 N US Highway 183Bldg F,Austin,TX,78717,(512) 861-7070,$11-30,3.5,559,1,-97.804158,30.475438,https://drafthouse.com/austin/theater/lakeline,Claimed|Bars|Cinema|Dinner Theater|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,10:00 AM - 10:00 PM|10:00 AM - 10:00 PM|10:00 AM - 10:00 PM|10:00 AM - 10:00 PM|10:00 AM - 10:00 PM|10:00 AM - 10:00 PM|10:00 AM - 10:00 PM|,"Health Score|Takes Reservations|Offers Delivery|Offers Takeout|Staff wears masks|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Classy, Casual|Moderate Noise|Casual Dress|Good for Groups|Good For Kids|Good for Late Night|Private Lot Parking|Bike Parking|Free Wi-Fi|Best nights on Wednesday, Friday, Saturday|Full Bar|Wheelchair Accessible|TV|",Accepts Android Pay|Accepts Apple Pay|Not Good For Dancing|No Pool Table|Dogs Not Allowed|
Smokin Beauty,11806 N Lamar Blvd,Austin,TX,78753,(512) 436-9379,$11-30,4.5,156,1,-97.683554,30.389059,http://smokinbeautyatx.com,Vietnamese|Bars|Asian Fusion|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|5:00 PM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 9:00 PM|,"Offers Takeout|Masks required|Staff wears masks|Vegan Options|Accepts Credit Cards|Accepts Android Pay|Accepts Apple Pay|Outdoor Seating|Hipster, Casual, Trendy|Moderate Noise|Offers Catering|Good for Groups|Good for Dinner|Private Lot Parking|Best nights on Thursday, Friday|Happy Hour Specials|Full Bar|Dogs Allowed|Wheelchair Accessible|Gender-neutral restrooms|Women-owned|Open to All|Heated outdoor seating|Covered outdoor seating|",No Reservations|No Delivery|Accepts Cryptocurrency|No Bike Parking|No Waiter Service|No Wi-Fi|No Smoking|No Drive-Thru|No TV|
BJ's Restaurant and Brewhouse,4201 N Interstate 35,Round Rock,TX,78664,(512) 868-5705,$11-30,2.5,468,1,-97.691721,30.561088,http://www.bjsrestaurants.com/locations/tx/round-rock,American (New)|Breweries|Pizza|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 11:00 PM|,"Takes Reservations|Offers Takeout|Masks required|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Accepts Android Pay|Outdoor Seating|Casual|Moderate Noise|Offers Catering|Good for Groups|Good For Kids|Good for Lunch, Dinner|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Happy Hour Specials|Full Bar|Wheelchair Accessible|TV|Heated outdoor seating|",Accepts Apple Pay|Dogs Not Allowed|Covered outdoor seating|
Bombshells Restaurant and Bar,15119 N-I35,Pflugerville,TX,78660,(512) 670-2662,$11-30,2.5,307,1,-97.666470,30.445706,http://www.bombshellsaustin.com/,American (Traditional)|Sports Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|,"Offers Delivery|Offers Takeout|Accepts Credit Cards|Accepts Apple Pay|Outdoor Seating|Casual|Moderate Noise|Good for Groups|Good for Lunch, Dinner|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Full Bar|Dogs Allowed|TV|Gender-neutral restrooms|",No Reservations|Offers Catering|Not Good For Kids|No Drive-Thru|
Moon Dance Wine and Spirits,3720 Gattis School RdSte 900,Round Rock,TX,78664,(512) 716-1020,Moderate,3.5,14,1,-97.615655,30.498762,https://www.liquorstoreroundrock.com,"Beer, Wine & Spirits|",Mon|Tue|Wed|Thu|Fri|Sat|Sun|,10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|Closed|,Offers Delivery|Offers Takeout|Accepts Credit Cards|Accepts Android Pay|Offers Catering|Private Lot Parking|Bike Parking|Wheelchair Accessible|Gender-neutral restrooms|Offers Military Discount|,Accepts Apple Pay|
Pizza Delight,1700 E Palm Valley BlvdSte 430,Round Rock,TX,78664,(512) 827-3300,Under $10,4,301,1,-97.660553,30.518942,https://www.pizzadelighttx.com,Pizza|Chicken Wings|Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:30 PM|11:00 AM - 9:30 PM|11:00 AM - 9:00 PM|,"Takes Reservations|Offers Delivery|Offers Takeout|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Accepts Android Pay|Casual|Moderate Noise|Offers Catering|Good for Groups|Good For Kids|Good for Lunch, Dinner|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Best nights on Wednesday, Thursday|Happy Hour Specials|Beer & Wine Only|Wheelchair Accessible|TV|Gender-neutral restrooms|Offers Military Discount|Open to All|",Masks required|Accepts Apple Pay|Accepts Cryptocurrency|No Outdoor Seating|Not Good For Dancing|No Pool Table|No Smoking|Heated outdoor seating|Covered outdoor seating|Private dining|
Fairweather Cider,10609 Metric BlvdSte 108a,Austin,TX,78758,(512) 394-5533,Moderate,4.5,36,1,-97.712168,30.385014,http://www.fairweathercider.com,Cideries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|4:00 PM - 9:00 PM|12:00 PM - 9:00 PM|12:00 PM - 12:00 AM ()|12:00 PM - 12:00 AM ()|12:00 PM - 7:00 PM|,Health Score|Offers Takeout|All staff fully vaccinated|Staff wears masks|Accepts Credit Cards|Accepts Android Pay|Accepts Apple Pay|Private Lot Parking|Bike Parking|Happy Hour Specials|Dogs Allowed|Wheelchair Accessible|Gender-neutral restrooms|Open to All|,No Delivery|Offers Catering|
Shooters Billiards and Sports Bar,601 E Whitestone Blvd,Cedar Park,TX,78613,(512) 260-2060,Inexpensive,3,72,1,-97.824891,30.523921,http://www.shootersbilliards.net,Pool Halls|Sports Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|,"Masks required|Accepts Credit Cards|Outdoor Seating|Classy, Casual|Moderate Noise|Good for Groups|Good For Dancing|Pool Table|Private Lot Parking|Bike Parking|Free Wi-Fi|Live Music|Best nights on Monday, Wednesday, Saturday|Happy Hour Specials|Full Bar|Smoking Allowed|TV|",No Reservations|Accepts Apple Pay|
Jack and Gingers,11500 Rock Rose,Austin,TX,78758,(512) 350-3738,Moderate,3,262,1,-97.722881,30.401128,http://www.jackandgingers.pub,Irish Pub|Sports Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,3:00 PM - 2:00 AM ()|3:00 PM - 2:00 AM ()|3:00 PM - 2:00 AM ()|3:00 PM - 2:00 AM ()|3:00 PM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|,"Health Score|Takes Reservations|Masks required|Staff wears masks|Accepts Credit Cards|Outdoor Seating|Casual|Loud|Good for Groups|Garage Parking|Bike Parking|Free Wi-Fi|Best nights on Thursday, Friday, Saturday|Happy Hour Specials|Full Bar|Smoking Outside Only|Dogs Allowed|TV|",Accepts Android Pay|Accepts Apple Pay|Not Good For Dancing|No Pool Table|
Amber and Amethyst Tours,,Round Rock,TX,78665,(512) 669-1212,,5,3,1,0.0,0.0,http://www.aatouring.com,Wine Tours|Beer Tours|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,8:00 AM - 7:00 PM|8:00 AM - 7:00 PM|8:00 AM - 7:00 PM|8:00 AM - 7:00 PM|8:00 AM - 7:00 PM|8:00 AM - 7:00 PM|9:00 AM - 7:00 PM|,All staff fully vaccinated|Latinx-owned|Women-owned|Offers Military Discount|Open to All|,Masks required|Staff wears masks|No Wi-Fi|
Mister Tramps,8565 Research Blvd,Austin,TX,78758,(512) 837-3500,$11-30,4,296,1,-97.716242,30.361451,https://mistertramps.org,Sports Bars|Pubs|American (Traditional)|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|,"Health Score|Takes Reservations|Offers Takeout|Accepts Credit Cards|Outdoor Seating|Classy, Casual|Moderate Noise|Good for Groups|Good for Dinner, Late Night|Private Lot Parking|Bike Parking|Free Wi-Fi|Best nights on Wednesday, Friday, Saturday|Happy Hour Specials|Full Bar|TV|",No Delivery|Accepts Apple Pay|Offers Catering|Not Good For Kids|Not Good For Dancing|No Pool Table|
Lavaca Street Bar At Rock Rose,11420 Rock Rose AveSte 100,Austin,TX,78758,(512) 575-4428,Moderate,3,167,1,-97.723216,30.400589,http://lavacastdomain.com,Sports Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|11:00 AM - 2:00 AM ()|,"Health Score|Staff wears masks|Accepts Credit Cards|Outdoor Seating|Trendy, Casual|Moderate Noise|Good for Groups|Garage Parking, Street Parking, Valet Parking|Bike Parking|Best nights on Monday, Friday, Saturday|Happy Hour Specials|Full Bar|Smoking Outside Only|Dogs Allowed|Wheelchair Accessible|TV|",No Reservations|Accepts Apple Pay|Accepts Cryptocurrency|Not Good For Dancing|No Pool Table|No Wi-Fi|
Jack Allen's Kitchen Anderson Lane,3010 W Anderson LnSte D,Austin,TX,78757,(512) 428-6944,$11-30,4.5,337,1,-97.739718,30.361575,http://jackallenskitchen.com,American (Traditional)|Southern|Cocktail Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|10:30 AM - 9:00 PM|,"Health Score|Takes Reservations|Offers Takeout|Masks required|Staff wears masks|Vegan Options|Limited Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Trendy, Classy, Casual|Moderate Noise|Casual Dress|Good for Groups|Good For Kids|Good for Brunch, Lunch, Dinner, Dessert|Private Lot Parking, Valet Parking|Waiter Service|Free Wi-Fi|Best nights on Friday, Saturday, Sunday|Happy Hour Specials|Full Bar|Wheelchair Accessible|TV|Heated outdoor seating|Covered outdoor seating|",No Delivery|Accepts Apple Pay|Offers Catering|Not Good For Dancing|No Pool Table|No Bike Parking|No Smoking|Dogs Not Allowed|Private dining|
Austin Terrier,3435 Greystone Dr,Austin,TX,78731,(512) 369-3751,$11-30,4,374,1,-97.748611,30.357331,http://austinterrier.com/,Pizza|Burgers|Pubs|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 8:00 PM|11:00 AM - 8:00 PM|11:00 AM - 8:00 PM|11:00 AM - 8:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|10:00 AM - 8:00 PM|,"Health Score|Takes Reservations|Offers Delivery|Offers Takeout|Masks required|Staff wears masks|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Casual|Moderate Noise|Offers Catering|Good for Groups|Good For Kids|Good for Lunch, Dinner|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Best nights on Saturday|Happy Hour Specials|Full Bar|Smoking Outside Only|Dogs Allowed|Wheelchair Accessible|TV|Gender-neutral restrooms|Offers Military Discount|Open to All|Heated outdoor seating|Covered outdoor seating|",Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|Not Good For Dancing|No Drive-Thru|
