name,address,address,city,state,postal_code,telephone,price,rating_value,review_count,status,longitude,latitude,website,tags,days,hours,accommodations,unaccommodations
830 Elevated Wine Tours,,Fredericksburg,TX,78624,(830) 998-2295,,4.5,12,Open for Business,30.275201,-98.871984,https://830elevatedwinetours.c…,Wine Tours|Town Car Service|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|Open 24 hours|,Free Wi-Fi|Offers Military Discount|Open to All|,Masks required|Staff wears masks|
Kirchman's Private Tours,,Fredericksburg,TX,78624,(512) 757-2464,,5,10,Open for Business,30.281579,-98.877112,https://kirchmansprivatetours.…,Transportation|Wine Tours|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,8:00 AM - 10:00 PM|8:00 AM - 10:00 PM|8:00 AM - 10:00 PM|8:00 AM - 10:00 PM|8:00 AM - 10:00 PM|8:00 AM - 10:00 PM|8:00 AM - 10:00 PM|,Staff wears masks|Women-owned|Open to All|,Masks required|No Wi-Fi|
Keidel Wine Tours,,Fredericksburg,TX,78624,(512) 775-6805,,5,1,Open for Business,30.275201,-98.871984,https://keidelwinetours.com,Wine Tours|Beer Tours|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,8:00 AM - 6:00 PM|8:00 AM - 6:00 PM|8:00 AM - 6:00 PM|8:00 AM - 6:00 PM|8:00 AM - 6:00 PM|8:00 AM - 6:00 PM|8:00 AM - 6:00 PM|,Open to All|,No Wi-Fi|
VGS Tours,,Austin,TX,78757,(512) 552-9750,,5,2,Open for Business,30.356821,-97.730807,https://vgstours.com,Wine Tours|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,7:00 AM - 9:00 PM|7:00 AM - 9:00 PM|7:00 AM - 9:00 PM|7:00 AM - 9:00 PM|7:00 AM - 9:00 PM|8:00 AM - 6:00 PM|8:00 AM - 6:00 PM|,,
Valet For a Day,330 Ottmers Rd,Fredericksburg,TX,78624,(830) 307-8989,,5,2,Open for Business,30.339276,-98.728480,http://valetforaday.com,Wine Tours|Bus Tours|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,9:00 AM - 5:00 PM|9:00 AM - 5:00 PM|9:00 AM - 5:00 PM|9:00 AM - 5:00 PM|9:00 AM - 5:00 PM|9:00 AM - 5:00 PM|Closed|,Open to All|,
Fitzhugh Brewing,15435 Fitzhugh Rd,Dripping Springs,TX,78620,,,4.5,28,Open for Business,30.245831,-98.033611,http://fitzhughbrewing.com,Breweries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|Closed|4:00 PM - 8:00 PM|4:00 PM - 8:00 PM|11:00 AM - 9:00 PM|12:00 PM - 7:00 PM|,Offers Takeout|Masks required|Accepts Credit Cards|Good For Kids|Wheelchair Accessible|Heated outdoor seating|Covered outdoor seating|,No Delivery|Offers Catering|No Happy Hour|
Ghost Note Brewing,23663 Ranch Rd 12,Dripping Springs,TX,78620,(512) 553-2870,,5,13,Open for Business,30.126403,-98.091262,http://www.ghostnotebrewing.co…,Breweries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|Closed|3:00 PM - 7:00 PM|2:00 PM - 8:00 PM|12:00 PM - 8:00 PM|12:00 PM - 7:00 PM|,Offers Takeout|Accepts Credit Cards|Private Lot Parking|Bike Parking|Happy Hour Specials|Dogs Allowed|Wheelchair Accessible|Offers Military Discount|Open to All|Covered outdoor seating|,No Delivery|Masks required|Staff wears masks|Offers Catering|Heated outdoor seating|
Twisted X Brewing Company,23455 W RR 150,Dripping Springs,TX,78620,(512) 829-5323,Moderate,4,184,Open for Business,30.165265,-98.084876,http://www.twistedxbrewing.com,Food Trucks|Brewpubs|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,12:00 PM - 8:00 PM|12:00 PM - 8:00 PM|12:00 PM - 8:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|12:00 PM - 8:00 PM|,Offers Takeout|All staff fully vaccinated|Many Vegetarian Options|Accepts Credit Cards|Moderate Noise|Offers Catering|Private Lot Parking|Bike Parking|Happy Hour Specials|Dogs Allowed|Wheelchair Accessible|Open to All|,No Delivery|Masks required|Staff wears masks|Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|
Family Business Beer Company,19510 Hamilton Pool Rd,Dripping Springs,TX,78620,(512) 829-4202,Inexpensive,4.5,255,Open for Business,30.291913,-98.078777,http://familybusinessbeerco.co…,Breweries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|Closed|3:00 PM - 9:00 PM|3:00 PM - 9:00 PM|12:00 PM - 9:00 PM|12:00 PM - 9:00 PM|,Offers Takeout|Masks required|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Moderate Noise|Good For Kids|Private Lot Parking|Bike Parking|Happy Hour Specials|Dogs Allowed|Wheelchair Accessible|Women-owned|Covered outdoor seating|,No Delivery|Accepts Apple Pay|Accepts Cryptocurrency|Offers Catering|Heated outdoor seating|
The Shady Llama,18325 Ranch Rd 12,Wimberley,TX,78676,(512) 539-7407,Moderate,4.5,74,Open for Business,30.061383,-98.093223,http://www.theshadyllama.com,Beer Gardens|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|3:00 PM - 8:00 PM|3:00 PM - 8:00 PM|12:00 PM - 8:00 PM|12:00 PM - 8:00 PM|12:00 PM - 8:00 PM|,"Accepts Credit Cards|Outdoor Seating|Divey, Casual, Trendy|Moderate Noise|Good for Groups|Private Lot Parking|Bike Parking|Best nights on Saturday|Beer & Wine Only|Smoking Outside Only|Wheelchair Accessible|TV|Women-owned|Heated outdoor seating|Covered outdoor seating|",Masks required|Staff wears masks|Accepts Cryptocurrency|Not Good For Dancing|No Wi-Fi|
Bell Springs Brewing Company,3700 Bell Springs Rd,Dripping Springs,TX,78620,(512) 777-0018,,5,5,Open for Business,30.238990,-98.125869,https://bellspringsbrewing.com,"Beer, Wine & Spirits|Wineries|",Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|11:00 AM - 6:00 PM|11:00 AM - 6:00 PM|11:00 AM - 6:00 PM|11:00 AM - 6:00 PM|11:00 AM - 6:00 PM|,Masks required|Staff wears masks|Accepts Credit Cards|Offers Catering|Free Wi-Fi|Happy Hour Specials|Wheelchair Accessible|,No Delivery|No Takeout|
Jester King Brewery,13187 Fitzhugh Rd,Austin,TX,78736,(512) 661-8736,$11-30,4,679,Open for Business,30.230299,-97.999623,http://jesterkingbrewery.com/,Breweries|Venues & Event Spaces|Pizza|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|2:00 PM - 8:00 PM|2:00 PM - 8:00 PM|2:00 PM - 8:00 PM|11:00 AM - 9:00 PM|11:00 AM - 8:00 PM|,Takes Reservations|Offers Takeout|Masks required|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Classy|Moderate Noise|Offers Catering|Good For Kids|Private Lot Parking|Bike Parking|Beer & Wine Only|Dogs Allowed|Wheelchair Accessible|Gender-neutral restrooms|Open to All|,Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|Not Good For Working|No Waiter Service|No Wi-Fi|No Happy Hour|No TV|
Beerburg Brewing,13476 Fitzhugh Rd,Austin,TX,78736,(512) 265-0543,,4.5,55,Open for Business,30.234354,-98.004671,http://www.beerburgbrewing.com,Breweries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|Closed|3:00 PM - 8:00 PM|12:00 PM - 8:00 PM|12:00 PM - 8:00 PM|12:00 PM - 8:00 PM|,Offers Takeout|All staff fully vaccinated|Accepts Credit Cards|Good For Kids|Private Lot Parking|Dogs Allowed|Wheelchair Accessible|Gender-neutral restrooms|Open to All|Covered outdoor seating|,No Delivery|Masks required|Staff wears masks|Offers Catering|No Happy Hour|Heated outdoor seating|
12 Fox Beer,4700 W Fitzhugh Rd,Dripping Springs,TX,78620,(512) 626-4458,Moderate,4,69,Open for Business,30.256870,-98.144341,https://12foxbeer.com,Brewpubs|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|3:00 PM - 8:00 PM|3:00 PM - 9:00 PM|12:00 PM - 9:00 PM|12:00 PM - 9:00 PM|12:00 PM - 7:00 PM|,Offers Takeout|Many Vegetarian Options|Accepts Credit Cards|Good For Kids|Private Lot Parking|Bike Parking|Dogs Allowed|Wheelchair Accessible|Offers Military Discount|Open to All|Heated outdoor seating|,No Delivery|Accepts Cryptocurrency|Offers Catering|
Acopon Brewery,211 W Mercer St,Dripping Springs,TX,78620,(512) 829-4723,Inexpensive,4.5,28,Open for Business,30.192537,-98.089106,http://www.acoponbrewing.com,Breweries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|2:00 PM - 8:00 PM|2:00 PM - 8:00 PM|2:00 PM - 8:00 PM|1:00 PM - 8:00 PM|1:00 PM - 6:00 PM|,Accepts Credit Cards|Street Parking|Bike Parking|,No Takeout|Offers Catering|
Hitmaker Brewing Company,11160 Circle Dr,Austin,TX,78736,(512) 465-2333,,5,17,Open for Business,30.224711,-97.953029,https://hitmakerbrewing.com,Breweries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|4:00 PM - 7:00 PM|4:00 PM - 7:00 PM|4:00 PM - 7:00 PM|2:00 PM - 6:00 PM|Closed|,Offers Delivery|Offers Takeout|Many Vegetarian Options|Accepts Credit Cards|Bike Parking|Wheelchair Accessible|,Offers Catering|No Happy Hour|
Frontyard Brewing,4514 Bob Wire Rd,Spicewood,TX,78669,(512) 614-4380,Moderate,4.5,22,Open for Business,30.358006,-98.056138,https://www.frontyardbrewing.c…,Breweries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|4:00 PM - 9:00 PM|4:00 PM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|12:00 PM - 8:00 PM|,Offers Takeout|Masks required|Staff wears masks|Accepts Credit Cards|Moderate Noise|Offers Catering|Good For Kids|Private Lot Parking|Dogs Allowed|Wheelchair Accessible|Open to All|Heated outdoor seating|Covered outdoor seating|,No Delivery|Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|No Bike Parking|No Happy Hour|
Proof and Cooper,18710 Hamilton Pool Rd,Dripping Springs,TX,78620,(512) 264-1014,$11-30,3.5,266,Open for Business,30.286737,-98.064515,http://www.proofandcooper.com,Cocktail Bars|American (New)|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,6:00 AM - 10:00 PM|6:00 AM - 10:00 PM|6:00 AM - 10:00 PM|6:00 AM - 10:00 PM|6:00 AM - 10:00 PM|7:00 AM - 10:00 PM|7:00 AM - 10:00 PM|,"Offers Takeout|Masks required|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Casual|Moderate Noise|Casual Dress|Offers Catering|Good for Groups|Good For Kids|Good for Lunch, Dinner|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Live Music|Best nights on Thursday, Friday, Saturday|Full Bar|Smoking Outside Only|Dogs Allowed|Wheelchair Accessible|TV|",No Reservations|No Delivery|Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|Not Good For Dancing|No Pool Table|
Last Stand Brewing,12345 Pauls Valley RdBldg I and J,Austin,TX,78737,(512) 701-8871,Inexpensive,4.5,61,Open for Business,30.235888,-98.010599,http://www.laststandbrewing.co…,Breweries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|Closed|Closed|Closed|12:00 PM - 7:00 PM|Closed|,Offers Takeout|Many Vegetarian Options|Accepts Credit Cards|Private Lot Parking|Bike Parking|Gender-neutral restrooms|,Accepts Android Pay|Accepts Apple Pay|Offers Catering|
Suds Monkey Brewing Company,12024 US 290,Austin,TX,78737,(512) 222-3893,Inexpensive,4.5,56,Open for Business,30.209306,-97.975251,http://www.sudsmonkeybrew.com,Breweries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,5:00 PM - 10:00 PM|Closed|4:00 PM - 9:00 PM|4:00 PM - 9:00 PM|2:00 PM - 10:00 PM|12:00 PM - 10:00 PM|12:00 PM - 8:00 PM|,"Offers Takeout|Many Vegetarian Options|Accepts Credit Cards|Moderate Noise|Good For Kids|Street Parking, Private Lot Parking|Bike Parking|Happy Hour Specials|Dogs Allowed|Gender-neutral restrooms|",Accepts Android Pay|Accepts Apple Pay|Offers Catering|
The Barber Shop,207 Mercer St,Dripping Springs,TX,78620,(512) 829-4636,Inexpensive,4.5,61,Open for Business,30.192588,-98.088781,http://www.barbershopbar.com/,Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,3:00 PM - 11:00 PM|3:00 PM - 11:00 PM|3:00 PM - 11:00 PM|3:00 PM - 11:00 PM|3:00 PM - 11:00 PM|2:00 PM - 11:00 PM|2:00 PM - 9:00 PM|,Masks required|Accepts Credit Cards|Outdoor Seating|Divey|Moderate Noise|Good for Groups|Street Parking|Bike Parking|Live Music|Beer & Wine Only|TV|,No Reservations|Accepts Apple Pay|Not Good For Dancing|No Pool Table|No Wi-Fi|
Vista Brewing,13551 Fm 150 W,Driftwood,TX,78619,(512) 766-1842,$11-30,4,156,Open for Business,30.104917,-98.021758,http://www.vistabrewingtx.com,Breweries|American (Traditional)|Venues & Event Spaces|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|4:00 PM - 9:00 PM|4:00 PM - 9:00 PM|2:00 PM - 9:00 PM|12:00 PM - 7:00 PM|12:00 PM - 7:00 PM|,Offers Takeout|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Accepts Apple Pay|Outdoor Seating|Moderate Noise|Offers Catering|Good for Groups|Good For Kids|Private Lot Parking|Bike Parking|Beer & Wine Only|Dogs Allowed|Wheelchair Accessible|Women-owned|Offers Military Discount|Open to All|Heated outdoor seating|Covered outdoor seating|Private dining|,No Reservations|No Delivery|Masks required|Staff wears masks|Accepts Cryptocurrency|No Waiter Service|No Wi-Fi|No Happy Hour|No TV|
Real Ale Brewing,231 San Saba Ct,Blanco,TX,78606,(830) 833-2534,Moderate,4.5,126,Open for Business,30.113272,-98.412820,http://www.realalebrewing.com/,Breweries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|Closed|12:00 PM - 6:00 PM|12:00 PM - 6:00 PM|12:00 PM - 6:00 PM|12:00 PM - 6:00 PM|,Offers Takeout|Many Vegetarian Options|Accepts Credit Cards|Moderate Noise|Private Lot Parking|Bike Parking|Dogs Allowed|Wheelchair Accessible|Gender-neutral restrooms|Women-owned|Open to All|,No Delivery|Masks required|Staff wears masks|Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|Offers Catering|Not Good For Kids|No Happy Hour|Heated outdoor seating|Covered outdoor seating|
Hops and Thyme,2125 Lohmans Crossing Rd#400,Lakeway,TX,78734,(512) 710-1011,Moderate,4,278,Open for Business,30.342909,-97.970397,Find a Table,Beer Gardens|Music Venues|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|Closed|,Accepts Credit Cards|Outdoor Seating|Casual|Moderate Noise|Casual Dress|Good for Groups|Good For Kids|Private Lot Parking|Free Wi-Fi|Live Music|Best nights on Friday|Happy Hour Specials|Full Bar|Dogs Allowed|Wheelchair Accessible|TV|Women-owned|Open to All|Heated outdoor seating|,Masks required|Staff wears masks|Accepts Cryptocurrency|Not Good For Dancing|No Smoking|Covered outdoor seating|
Driftwood Estate Winery,4001 Elder Hill Rd,Driftwood,TX,78619,(512) 858-9667,Moderate,3.5,313,Open for Business,30.106130,-98.087392,http://www.driftwoodwine.com,Wineries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 6:00 PM|11:00 AM - 6:00 PM|11:00 AM - 6:00 PM|11:00 AM - 6:00 PM|11:00 AM - 6:00 PM|11:00 AM - 6:00 PM|11:00 AM - 6:00 PM|,Offers Takeout|Masks required|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Offers Catering|Private Lot Parking|Bike Parking|Dogs Allowed|Wheelchair Accessible|Covered outdoor seating|,Accepts Android Pay|Accepts Apple Pay|Not Good For Kids|No Wi-Fi|Heated outdoor seating|
Duchman Family Winery,13308 Fm 150 W,Driftwood,TX,78619,(512) 858-1470,Moderate,4,242,Open for Business,30.102521,-98.012429,http://duchmanwinery.com/,Wineries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,12:00 PM - 6:00 PM|12:00 PM - 7:00 PM|12:00 PM - 7:00 PM|12:00 PM - 7:00 PM|12:00 PM - 8:00 PM|12:00 PM - 8:00 PM|12:00 PM - 7:00 PM|,Offers Takeout|Masks required|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Moderate Noise|Offers Catering|Good For Kids|Private Lot Parking|Bike Parking|Free Wi-Fi|Dogs Allowed|Wheelchair Accessible|Offers Military Discount|Open to All|,No Delivery|Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|
Old 290 Brewery and Restaurant,4064 W US Hwy 290Carter Creek Winery Resort and Spa,Johnson City,TX,78636,(877) 232-0138,,4,14,Open for Business,30.262709,-98.472797,https://www.cartercreek.com/di…,Breweries|Breakfast & Brunch|Steakhouses|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|11:30 AM - 7:00 PM|11:30 AM - 8:00 PM|11:30 AM - 9:30 PM|8:00 AM - 9:30 PM|8:00 AM - 9:00 PM|,Takes Reservations|Offers Takeout|Masks required|Staff wears masks|Accepts Credit Cards|Outdoor Seating|Offers Catering|Private Lot Parking|Bike Parking|Waiter Service|Free Wi-Fi|Beer & Wine Only|Dogs Allowed|Wheelchair Accessible|TV|Open to All|Heated outdoor seating|Covered outdoor seating|Private dining|,No Delivery|Accepts Apple Pay|No Happy Hour|
Wimberley Valley Winery,2825 Lone Man Mountain Rd,Driftwood,TX,78619,(512) 847-2592,Moderate,4,171,Open for Business,30.062857,-98.053932,http://www.wimberleyvalleywine…,Wineries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,10:00 AM - 6:00 PM|10:00 AM - 6:00 PM|10:00 AM - 6:00 PM|10:00 AM - 6:00 PM|10:00 AM - 6:00 PM|10:00 AM - 6:00 PM|10:00 AM - 6:00 PM|,Many Vegetarian Options|Accepts Credit Cards|Good For Kids|Private Lot Parking|Bike Parking|Dogs Allowed|Wheelchair Accessible|Gender-neutral restrooms|,No Delivery|Accepts Android Pay|Accepts Cryptocurrency|Offers Catering|No Wi-Fi|
Hill Country Tasting Room,18992 Fm 150 WSte 101,Driftwood,TX,78619,(512) 829-8977,Moderate,4,18,Open for Business,30.146753,-98.032746,https://www.hillcountrytasting…,Wine Tasting Room|Breweries|Wine Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|Closed|3:00 PM - 7:00 PM|3:00 PM - 7:00 PM|1:00 PM - 7:00 PM|1:00 PM - 6:00 PM|,Offers Delivery|Staff wears masks|Accepts Credit Cards|Outdoor Seating|Casual|Offers Catering|Good for Groups|Good For Kids|Good For Dancing|Private Lot Parking|Bike Parking|Free Wi-Fi|Beer & Wine Only|Smoking Outside Only|TV|Gender-neutral restrooms|Open to All|Covered outdoor seating|,No Reservations|No Takeout|Masks required|No Happy Hour|Not Wheelchair Accessible|Heated outdoor seating|
Lucky Arrow Retreat,3600 Bell Springs Rd,Dripping Springs,TX,78620,(512) 400-4197,,4.5,37,Open for Business,30.240102,-98.124889,https://luckyarrowretreat.com,Venues & Event Spaces|Vacation Rentals|Tours|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,8:00 AM - 6:00 PM|8:00 AM - 6:00 PM|8:00 AM - 6:00 PM|8:00 AM - 6:00 PM|8:00 AM - 6:00 PM|8:00 AM - 6:00 PM|8:00 AM - 6:00 PM|,Accepts Credit Cards|Free Wi-Fi|Wheelchair Accessible|,
Roughhouse Brewing,680 Oakwood Lp,San Marcos,TX,78666,(512) 667-7000,,4.5,42,Open for Business,29.936884,-98.063034,http://www.roughhousebrewing.c…,Brewpubs|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|Closed|4:00 PM - 9:00 PM|2:00 PM - 9:00 PM|12:00 PM - 9:00 PM|12:00 PM - 8:00 PM|,Offers Takeout|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Private Lot Parking|Dogs Allowed|Wheelchair Accessible|Offers Military Discount|,No Delivery|Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|Offers Catering|
Arc De Texas,4555 S Hwy 281,Johnson City,TX,78636,(830) 868-7024,Moderate,4,64,Open for Business,30.215512,-98.376645,http://www.lighthousehillranch…,Wine Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 7:00 PM|11:00 AM - 7:00 PM|11:00 AM - 7:00 PM|11:00 AM - 7:00 PM|11:00 AM - 7:00 PM|11:00 AM - 7:00 PM|12:00 PM - 7:00 PM|,"Accepts Credit Cards|Accepts Android Pay|Accepts Apple Pay|Outdoor Seating|Romantic, Upscale, Casual|Quiet|Casual Dress|Good for Groups|Private Lot Parking|Beer & Wine Only|Smoking Outside Only|Wheelchair Accessible|TV|Gender-neutral restrooms|",No Reservations|Not Good For Dancing|No Bike Parking|
Reck 'Em Right Brewing Co.,102 S Avenue G,Johnson City,TX,78636,(830) 256-8757,$11-30,5,32,Open for Business,30.276229,-98.411144,https://www.reckemrightbrewing…,Breweries|American (Traditional)|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|11:00 AM - 2:00 PM5:00 PM - 9:00 PM|11:00 AM - 2:00 PM5:00 PM - 9:00 PM|11:00 AM - 2:00 PM5:00 PM - 9:00 PM|11:00 AM - 9:00 PM|11:00 AM - 9:00 PM|,Takes Reservations|Accepts Credit Cards|Outdoor Seating|Classy|Moderate Noise|Offers Catering|Street Parking|Bike Parking|Waiter Service|Happy Hour Specials|Beer & Wine Only|Dogs Allowed|Wheelchair Accessible|TV|Open to All|Heated outdoor seating|Covered outdoor seating|,Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|No Wi-Fi|
Texas Keeper Cider,12521 Twin Creeks Rd,Manchaca,TX,78652,(512) 910-3409,Moderate,4.5,59,Open for Business,30.125464,-97.818805,http://www.texaskeeper.com,Cideries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|Closed|2:00 PM - 8:00 PM|2:00 PM - 9:00 PM|12:00 PM - 9:00 PM|12:00 PM - 8:00 PM|,Offers Delivery|Offers Takeout|Masks required|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Moderate Noise|Good For Kids|Private Lot Parking|Bike Parking|Dogs Allowed|Gender-neutral restrooms|,Accepts Apple Pay|Offers Catering|
Whitestone Brewery,"601 E Whitestone BlvdSte 500, Bldg 5",Cedar Park,TX,78613,(512) 765-4828,Moderate,4.5,136,Open for Business,30.523771,-97.825200,http://www.whitestonebrewery.c…,Breweries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,12:00 PM - 9:00 PM|12:00 PM - 9:00 PM|12:00 PM - 9:30 PM|12:00 PM - 9:30 PM|12:00 PM - 10:30 PM|12:00 PM - 10:30 PM|12:00 PM - 9:00 PM|,Offers Takeout|Masks required|Staff wears masks|Limited Vegetarian Options|Accepts Credit Cards|Moderate Noise|Good For Kids|Good for Working|Bike Parking|Happy Hour Specials|Dogs Allowed|Wheelchair Accessible|Offers Military Discount|Covered outdoor seating|,No Delivery|Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|Offers Catering|
Austin Beerworks,3001 Industrial Ter,Austin,TX,78758,(512) 821-2494,Moderate,4.5,294,Open for Business,30.379575,-97.729848,http://austinbeerworks.com,Breweries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 8:00 PM|,"Offers Takeout|Masks required|Accepts Credit Cards|Accepts Android Pay|Accepts Apple Pay|Moderate Noise|Offers Catering|Good For Kids|Street Parking, Private Lot Parking|Bike Parking|Drive-Thru|Dogs Allowed|Wheelchair Accessible|Offers Military Discount|Open to All|",Accepts Cryptocurrency|No Happy Hour|
Middleton Brewing,101 Oakwood Lp,San Marcos,TX,78666,(512) 847-3435,Moderate,4.5,117,Open for Business,29.930884,-98.071690,http://www.MBTX.com,Breweries|Pubs|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,2:00 PM - 9:00 PM|Closed|2:00 PM - 9:00 PM|2:00 PM - 9:00 PM|12:00 PM - 10:00 PM|12:00 PM - 10:00 PM|12:00 PM - 9:00 PM|,Many Vegetarian Options|Accepts Credit Cards|Accepts Apple Pay|Outdoor Seating|Casual|Moderate Noise|Good for Groups|Private Lot Parking|Bike Parking|Free Wi-Fi|Live Music|Beer & Wine Only|Smoking Outside Only|,No Reservations|No Takeout|Offers Catering|Not Good For Dancing|No Pool Table|No TV|
Meanwhile Brewing,3901 Promontory Point Dr,Austin,TX,78744,(512) 308-3659,Moderate,4.5,90,Open for Business,30.208685,-97.729555,https://www.meanwhilebeer.com,Breweries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,8:00 AM - 10:00 PM|8:00 AM - 10:00 PM|8:00 AM - 10:00 PM|8:00 AM - 11:00 PM|8:00 AM - 11:00 PM|9:00 AM - 11:00 PM|9:00 AM - 9:00 PM|,"Offers Delivery|Offers Takeout|Masks required|Staff wears masks|Accepts Credit Cards|Moderate Noise|Good For Kids|Street Parking, Private Lot Parking|Bike Parking|Dogs Allowed|Wheelchair Accessible|Open to All|Heated outdoor seating|Covered outdoor seating|",Accepts Android Pay|Offers Catering|No Happy Hour|
Rough Diamond Brewery,101 Kendalia Cir,Spring Branch,TX,78070,(830) 885-6616,Moderate,4.5,20,Open for Business,29.965811,-98.434084,http://www.roughdiamondbrewery…,Breweries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|2:00 PM - 7:00 PM|2:00 PM - 7:00 PM|1:00 PM - 9:00 PM|1:00 PM - 9:00 PM|12:00 PM - 7:00 PM|,Offers Takeout|Masks required|Many Vegetarian Options|Accepts Credit Cards|Moderate Noise|Offers Catering|Good For Kids|Private Lot Parking|Bike Parking|Dogs Allowed|Wheelchair Accessible|Gender-neutral restrooms|Open to All|,No Delivery|Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|No Happy Hour|
Infamous Brewing Company,4602 Weletka Dr,Austin,TX,78734,(512) 487-8786,Moderate,4.5,103,Open for Business,30.406834,-97.925934,http://infamousbrewing.com/,Breweries|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,Closed|Closed|3:00 PM - 9:00 PM|3:00 PM - 9:00 PM|12:00 PM - 9:00 PM|12:00 PM - 9:00 PM|12:00 PM - 7:00 PM|,"Offers Delivery|Offers Takeout|Masks required|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Accepts Apple Pay|Moderate Noise|Street Parking, Private Lot Parking|Bike Parking|Happy Hour Specials|Dogs Allowed|Wheelchair Accessible|Gender-neutral restrooms|Offers Military Discount|Open to All|",Accepts Android Pay|Accepts Cryptocurrency|Offers Catering|
