name,address,address,city,state,postal_code,telephone,price,rating_value,review_count,status,longitude,latitude,website,tags,days,hours,accommodations,unaccommodations
Whiskey Business,10019 Fm 2673,Canyon Lake,TX,78133,(830) 899-4888,,4,9,Open for Business,29.860784,-98.288141,http://whiskey-business.busine…,"Beer, Wine & Spirits|",Mon|Tue|Wed|Thu|Fri|Sat|Sun|,10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|10:00 AM - 9:00 PM|Closed|,Offers Takeout|Accepts Credit Cards|Street Parking|Bike Parking|Wheelchair Accessible|,Offers Catering|
Crafty Thirst Beer Bus,1642 FM2673,Canyon Lake,TX,78133,,,4,2,Open for Business,29.848958,-98.176252,https://craftythirstbeerbus.co…,"Beer, Wine & Spirits|",||||||,||||||,,
Zelicks,336 W Hopkins St,San Marcos,TX,78666,(512) 757-8787,Moderate,4.5,111,Open for Business,29.882778,-97.945421,http://www.zelickssmtx.com,Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,3:00 PM - 2:00 AM ()|3:00 PM - 2:00 AM ()|3:00 PM - 2:00 AM ()|3:00 PM - 2:00 AM ()|12:00 PM - 2:00 AM ()|12:00 PM - 2:00 AM ()|12:00 PM - 2:00 AM ()|,"Masks required|Staff wears masks|Accepts Credit Cards|Outdoor Seating|Casual|Moderate Noise|Good for Groups|Pool Table|Private Lot Parking|Bike Parking|Free Wi-Fi|Live Music|Best nights on Thursday, Friday, Saturday|Happy Hour Specials|Full Bar|Smoking Outside Only|Dogs Allowed|Wheelchair Accessible|TV|",No Reservations|Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|Not Good For Dancing|
The Growling,700 N Lbj DrSte 111,San Marcos,TX,78666,(512) 216-6044,Moderate,5,40,Open for Business,29.892008,-97.939963,http://www.thegrowling.com,Beer Bar|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,2:00 PM - 12:00 AM ()|2:00 PM - 12:00 AM ()|2:00 PM - 12:00 AM ()|2:00 PM - 12:00 AM ()|2:00 PM - 12:00 AM ()|2:00 PM - 1:00 AM ()|2:00 PM - 12:00 AM ()|,"Masks required|Accepts Credit Cards|Outdoor Seating|Divey|Good for Groups|Private Lot Parking|Bike Parking|Free Wi-Fi|Live Music|Best nights on Thursday, Friday, Saturday|Beer & Wine Only|Wheelchair Accessible|TV|",No Reservations|Accepts Apple Pay|Not Good For Dancing|No Pool Table|
Taproom Pub and Grub,129 E Hopkins StSte 120,San Marcos,TX,78666,(512) 392-9824,$11-30,4,389,Open for Business,29.883629,-97.940679,http://taproomsanmarcos.com,Burgers|Pubs|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:30 AM - 12:00 AM ()|11:30 AM - 12:00 AM ()|11:30 AM - 12:00 AM ()|11:30 AM - 12:00 AM ()|11:30 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|,"Offers Takeout|Vegan Options|Accepts Credit Cards|Outdoor Seating|Casual|Loud|Good for Groups|Good for Lunch, Dinner, Late Night|Street Parking, Private Lot Parking|Bike Parking|Waiter Service|Best nights on Thursday, Friday, Saturday|Happy Hour Specials|Full Bar|Wheelchair Accessible|TV|",No Reservations|No Delivery|Accepts Apple Pay|Offers Catering|Not Good For Kids|Not Good For Dancing|No Pool Table|No Wi-Fi|No Smoking|Heated outdoor seating|Covered outdoor seating|Private dining|
North Street,216 North St,San Marcos,TX,78666,(512) 667-7094,$11-30,4.5,144,Open for Business,29.883215,-97.945432,http://Northsmtx.com,Indian|Beer Bar|Coffee & Tea|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|,Offers Delivery|Offers Takeout|Masks required|Staff wears masks|Vegan Options|Accepts Credit Cards|Outdoor Seating|Moderate Noise|Good For Kids|Private Lot Parking|Waiter Service|Free Wi-Fi|Happy Hour Specials|Beer & Wine Only|Smoking Outside Only|Dogs Allowed|Wheelchair Accessible|TV|Open to All|,
Treff's Tavern,804 Chestnut StSte D,San Marcos,TX,78666,(512) 353-1594,Inexpensive,3.5,32,Open for Business,29.892813,-97.941873,https://www.treffstavern.com,Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,12:30 PM - 2:00 AM ()|12:30 PM - 2:00 AM ()|12:30 PM - 2:00 AM ()|12:30 PM - 2:00 AM ()|12:30 PM - 2:00 AM ()|12:30 PM - 2:00 AM ()|11:00 AM - 2:00 AM ()|,"Takes Reservations|Accepts Credit Cards|Outdoor Seating|Loud|Good for Groups|Street Parking, Private Lot Parking|Bike Parking|Free Wi-Fi|Juke Box|Happy Hour Specials|Full Bar|TV|",Accepts Android Pay|Accepts Apple Pay|Accepts Cryptocurrency|No Pool Table|
Patio Dolcetto,322 Cheatham St,San Marcos,TX,78666,(512) 366-3605,$11-30,4.5,89,Open for Business,29.876821,-97.936793,http://www.patiodolcetto.com,Wine Bars|Pizza|Tapas/Small Plates|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,4:00 PM - 11:00 PM|4:00 PM - 11:00 PM|4:00 PM - 11:00 PM|4:00 PM - 11:00 PM|4:00 PM - 12:00 AM ()|4:00 PM - 12:00 AM ()|12:00 PM - 10:00 PM|,"Masks required|Staff wears masks|Many Vegetarian Options|Accepts Credit Cards|Romantic, Intimate, Classy, Casual|Quiet|Casual Dress|Good for Groups|Good for Dinner|Street Parking, Private Lot Parking, Valet Parking|Bike Parking|Waiter Service|Free Wi-Fi|Happy Hour Specials|Beer & Wine Only|Smoking Outside Only|Wheelchair Accessible|Gender-neutral restrooms|",No Reservations|No Delivery|Accepts Apple Pay|Accepts Cryptocurrency|Not Good For Kids|Not Good For Dancing|Dogs Not Allowed|No TV|
54th Street Restaurant and Drafthouse,1303 IH 35,San Marcos,TX,78666,(512) 396-5400,$11-30,4,291,Open for Business,29.866616,-97.940791,http://www.54thStreetGrill.com,Bars|American (Traditional)|Burgers|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 11:00 PM|11:00 AM - 12:00 AM ()|11:00 AM - 12:00 AM ()|11:00 AM - 11:00 PM|,"Takes Reservations|Offers Delivery|Offers Takeout|Masks required|Staff wears masks|Vegan Options|Many Vegetarian Options|Accepts Credit Cards|Outdoor Seating|Trendy, Casual|Moderate Noise|Good for Groups|Good For Kids|Good for Lunch, Dinner, Dessert|Private Lot Parking|Waiter Service|Best nights on Monday, Tuesday, Friday|Happy Hour Specials|Full Bar|TV|",Accepts Android Pay|Offers Catering|Not Good For Dancing|No Pool Table|No Bike Parking|No Wi-Fi|No Smoking|Dogs Not Allowed|
Sean Patrick's Irish Pub + Texas Grub,202 E San Antonio St,San Marcos,TX,78666,(512) 392-7310,$11-30,3,153,Open for Business,29.881955,-97.939516,http://www.seanpatrickstx.com,Irish|Burgers|Sports Bars|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 10:00 PM|11:00 AM - 11:45 PM|11:00 AM - 11:45 PM|11:00 AM - 10:00 PM|,"Offers Delivery|Offers Takeout|Masks required|Staff wears masks|Accepts Credit Cards|Outdoor Seating|Casual|Moderate Noise|Offers Catering|Good for Groups|Good for Lunch, Dinner|Pool Table|Street Parking|Bike Parking|Free Wi-Fi|Happy Hour Specials|Full Bar|TV|",No Reservations|Accepts Apple Pay|Not Good For Kids|
Red Bus Food Park and Bar,801 Chestnut St,San Marcos,TX,78666,(512) 537-1902,,5,3,Open for Business,29.892308,-97.941817,https://redbusfoodpark.com,Bars|Food Trucks|Music Venues|,Mon|Tue|Wed|Thu|Fri|Sat|Sun|,8:00 AM - 10:00 PM|8:00 AM - 10:00 PM|8:00 AM - 10:00 PM|8:00 AM - 10:00 PM|8:00 AM - 10:00 PM|8:00 AM - 10:00 PM|8:00 AM - 10:00 PM|,"Offers Delivery|Offers Takeout|Accepts Credit Cards|Accepts Apple Pay|Outdoor Seating|Street Parking, Private Lot Parking|Bike Parking|Beer & Wine Only|Smoking Outside Only|Dogs Allowed|TV|Latinx-owned|Women-owned|Open to All|",Masks required|Staff wears masks|
